sn,object type,object,time,Capacity usage(%),Mapped LUN capacity(MB),Total capacity(MB),Used capacity(MB),array_num
20231121131110,Storage Pool,StoragePool002,2023-03-08 00:00:00,31.53468757707636,1203781632,1809855725.224609,570732348.54541,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-09 00:00:00,31.548488497587247,1203781632,1809855725.224609,570982125.29541,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-10 00:00:00,31.59095111427045,1203781632,1809855725.224609,571750637.394531,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-11 00:00:00,31.642664243485143,1203781632,1809855725.224609,572686570.424316,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-12 00:00:00,31.68870460528915,1203781632,1809855725.224609,573519834.54834,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-13 00:00:00,31.634844188093908,1203781632,1809855725.224609,572545038.704102,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-14 00:00:00,31.66543193407064,1203781632,1809855725.224609,573098632.775879,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-15 00:00:00,31.674490202341914,1203781632,1809855725.224609,573262574.362793,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-16 00:00:00,31.67114888970881,1203781632,1809855725.224609,573202101.424805,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-17 00:00:00,31.70255373870297,1203781632,1809855725.224609,573770483.882324,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-18 00:00:00,31.698306630349546,1203781632,1809855725.224609,573693617.348633,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-19 00:00:00,31.711104185909573,1203781632,1809855725.224609,573925234.640625,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-20 00:00:00,31.700561883330543,1203781632,1809855725.224609,573734434.173828,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-21 00:00:00,31.5671325613956,1203781632,1809855725.224609,571319555.95166,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-22 00:00:00,31.53129063306656,1203781632,1809855725.224609,570670868.759766,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-23 00:00:00,31.66590411135084,1203781632,1809855725.224609,573107178.503418,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-24 00:00:00,31.683659396209865,1203781632,1809855725.224609,573428523.542969,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-25 00:00:00,31.788054224754305,1203781632,1809855725.224609,575317919.324219,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-26 00:00:00,31.78520549794717,1203781632,1809855725.224609,575266361.479004,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-27 00:00:00,31.78255585358239,1203781632,1809855725.224609,575218406.73877,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-28 00:00:00,31.792819812556136,1203781632,1809855725.224609,575404169.587891,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-29 00:00:00,31.794793049143628,1203781632,1809855725.224609,575439882.323242,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-30 00:00:00,31.82165456157417,1203781632,1809855725.224609,575926036.943848,Array2
20231121131110,Storage Pool,StoragePool002,2023-03-31 00:00:00,31.939432711735037,1203781632,1809855725.224609,578057651.537598,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-01 00:00:00,31.962552635836552,1203781632,1809855725.224609,578476088.807617,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-02 00:00:00,31.967410419728257,1203781632,1809855725.224609,578564007.6875,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-03 00:00:00,31.9740113982661,1203781632,1809855725.224609,578683475.875488,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-04 00:00:00,31.979316236282344,1203781632,1809855725.224609,578779485.790039,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-05 00:00:00,31.99279126299757,1203781632,1809855725.224609,579023364.33252,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-06 00:00:00,32.023503017450814,1203781632,1809855725.224609,579579202.778809,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-07 00:00:00,32.02529239334519,1203781632,1809855725.224609,579611587.900879,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-08 00:00:00,32.02520313486538,1231044608,1809855725.224609,579609972.451172,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-09 00:00:00,31.981983486289085,1231044608,1809855725.224609,578827759.166992,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-10 00:00:00,32.00098102990916,1231044608,1809855725.224609,579171587.297852,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-11 00:00:00,32.02125772676789,1231044608,1809855725.224609,579538566.256836,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-12 00:00:00,32.32891198497479,1231044608,1809855725.224609,585106664.462891,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-13 00:00:00,32.18807692227958,1231044608,1809855725.224609,582557753.017578,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-14 00:00:00,31.74544498985796,1231044608,1809855725.224609,574546753.646973,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-15 00:00:00,31.738063772671737,1231044608,1809855725.224609,574413164.265137,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-16 00:00:00,31.7120377848,1231044608,1809855725.224609,573942131.433594,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-17 00:00:00,32.036323765413265,1231044608,1809855725.224609,579811239.819824,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-18 00:00:00,32.05768622062251,1231044608,1809855725.224609,580197869.438477,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-19 00:00:00,32.38285538123008,1231044608,1809855725.224609,586082962.108398,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-20 00:00:00,32.39784825993589,1231044608,1809855725.224609,586354311.582031,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-21 00:00:00,32.39539767141213,1231044608,1809855725.224609,586309959.465332,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-22 00:00:00,32.42296286797077,1231044608,1809855725.224609,586808849.753418,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-23 00:00:00,32.4681703046171,1231044608,1809855725.224609,587627039.133789,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-24 00:00:00,32.43987021714165,1231044608,1809855725.224609,587114848.380371,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-25 00:00:00,32.433089055690026,1231044608,1809855725.224609,586992119.141602,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-26 00:00:00,32.47562128273776,1231044608,1809855725.224609,587761891.087891,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-27 00:00:00,32.654563621750896,1247821824,1809855725.224609,591000489.255371,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-28 00:00:00,33.68287750940806,1264599040,1809855725.224609,609611487.024414,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-29 00:00:00,33.57600084127862,1264599040,1809855725.224609,607677173.527344,Array2
20231121131110,Storage Pool,StoragePool002,2023-04-30 00:00:00,33.30261849918056,1264599040,1809855725.224609,602729347.557129,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-01 00:00:00,33.27798472380657,1264599040,1809855725.224609,602283511.763184,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-02 00:00:00,33.30371068557815,1264599040,1809855725.224609,602749114.555176,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-03 00:00:00,33.342540462484415,1264599040,1809855725.224609,603451877.495606,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-04 00:00:00,33.454093114739365,1264599040,1809855725.224609,605470819.559082,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-05 00:00:00,33.65422648537875,1264599040,1809855725.224609,609092944.825684,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-06 00:00:00,33.84995891059548,1264599040,1809855725.224609,612635419.32959,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-07 00:00:00,34.00613948253572,1264599040,1809855725.224609,615462062.352539,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-08 00:00:00,34.06094228978744,1264599040,1809855725.224609,616453914.097168,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-09 00:00:00,34.222678165069524,1264599040,1809855725.224609,619381100.095703,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-10 00:00:00,34.4270832538883,1264599040,1809855725.224609,623080537.29834,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-11 00:00:00,34.59284259808049,1264599040,1809855725.224609,626080542.279297,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-12 00:00:00,34.67251541074333,1264599040,1809855725.224609,627522505.240723,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-13 00:00:00,34.89824539739224,1264599040,1809855725.224609,631607892.327637,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-14 00:00:00,34.90905006992218,1264599040,1809855725.224609,631803441.312012,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-15 00:00:00,34.90972500232501,1264599040,1809855725.224609,631815656.614746,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-16 00:00:00,34.957723833968416,1264599040,1809855725.224609,632684366.217285,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-17 00:00:00,34.96832149219862,1264599040,1809855725.224609,632876168.541504,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-18 00:00:00,35.063104744059146,1266696192,1809855725.224609,634591608.651856,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-19 00:00:00,35.05117726305913,1266696192,1809855725.224609,634375738.454102,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-20 00:00:00,35.22287006635633,1274036224,1809855725.224609,637483130.484375,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-21 00:00:00,34.93382422137458,1274036224,1809855725.224609,632251817.710449,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-22 00:00:00,34.893570518435105,1274036224,1809855725.224609,631523283.763184,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-23 00:00:00,34.89539280799948,1274036224,1809855725.224609,631556264.575195,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-24 00:00:00,34.89918192207588,1274036224,1809855725.224609,631624842.073242,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-25 00:00:00,34.91352985474481,1274036224,1809855725.224609,631884518.954102,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-26 00:00:00,34.854993534738774,1274036224,1809855725.224609,630825096.015137,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-27 00:00:00,34.82629339549333,1274036224,1809855725.224609,630305664.901856,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-28 00:00:00,34.82169455508275,1274036224,1809855725.224609,630222432.525391,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-29 00:00:00,34.829677029864655,1274036224,1809855725.224609,630366903.802246,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-30 00:00:00,34.83289287407885,1274036224,1809855725.224609,630425105.942871,Array2
20231121131110,Storage Pool,StoragePool002,2023-05-31 00:00:00,34.91132931890259,1274036224,1809855725.224609,631844692.430176,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-01 00:00:00,34.967063061298646,1274036224,1809855725.224609,632853392.757813,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-02 00:00:00,34.989376940163766,1274036224,1809855725.224609,633257241.771973,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-03 00:00:00,35.012916091046584,1274036224,1809855725.224609,633683266.441895,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-04 00:00:00,35.0184815815836,1274036224,1809855725.224609,633783993.791016,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-05 00:00:00,35.01313948155455,1274036224,1809855725.224609,633687309.487793,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-06 00:00:00,35.21132579620457,1290813440,1809855725.224609,637274195.850098,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-07 00:00:00,35.239452391481045,1290813440,1809855725.224609,637783246.64502,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-08 00:00:00,35.23745857940155,1312833536,1809855725.224609,637747161.522949,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-09 00:00:00,35.26865127753432,1312833536,1809855725.224609,638311704.355957,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-10 00:00:00,35.311122093221165,1312833536,1809855725.224609,639080364.845215,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-11 00:00:00,35.32745884933377,1312833536,1809855725.224609,639376036.561035,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-12 00:00:00,35.33294610744468,1312833536,1809855725.224609,639475348.016113,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-13 00:00:00,35.31727334811488,1312833536,1809855725.224609,639191693.684082,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-14 00:00:00,35.21115734384748,1312833536,1809855725.224609,637271147.105469,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-15 00:00:00,35.241205756919115,1312833536,1809855725.224609,637814980.029785,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-16 00:00:00,35.25759016827843,1312833536,1809855725.224609,638111514.236816,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-17 00:00:00,35.332886689374384,1312833536,1809855725.224609,639474272.634766,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-18 00:00:00,35.339969180795016,1312833536,1809855725.224609,639602455.511231,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-19 00:00:00,35.33913701202101,1312833536,1809855725.224609,639587394.457031,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-20 00:00:00,35.433894336346526,1312833536,1809855725.224609,641302365.316406,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-21 00:00:00,35.48387108322434,1312833536,1809855725.224609,642206872.331055,Array2
20231121131239,Storage Pool,StoragePool002,2023-11-03 00:00:00,57.19881762411136,1224736768,1809855725.224609,1035216075.530762,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-04 00:00:00,57.19104403842792,1224736768,1809855725.224609,1035075384.845215,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-05 00:00:00,57.22507560771776,1224736768,1809855725.224609,1035691307.150391,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-06 00:00:00,57.237858964384,1224736768,1809855725.224609,1035922667.462891,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-07 00:00:00,57.24329537503717,1224736768,1809855725.224609,1036021058.652344,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-08 00:00:00,60.49722383524245,1224736768,1809855725.224609,1094912469.184082,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-09 00:00:00,61.336782610630586,1224736768,1809855725.224609,1110107271.74707,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-10 00:00:00,61.27600315998955,1224736768,1809855725.224609,1109007251.379883,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-11 00:00:00,61.24545320160375,1224736768,1809855725.224609,1108454341.208984,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-12 00:00:00,60.94377452238314,1224736768,1809855725.224609,1102994392.361328,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-13 00:00:00,60.68521882290593,1224736768,1809855725.224609,1098314907.231445,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-14 00:00:00,60.56073689517557,1224736768,1809855725.224609,1096061963.935547,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-15 00:00:00,60.30701637646327,1224736768,1809855725.224609,1091469988.601563,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-16 00:00:00,60.54802946390591,1224736768,1809855725.224609,1095831977.763184,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-17 00:00:00,60.386514617226936,1224736768,1809855725.224609,1092908792.063477,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-18 00:00:00,60.33592763440694,1224736768,1809855725.224609,1091993240.658691,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-19 00:00:00,60.262450556508426,1224736768,1809855725.224609,1090663411.557617,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-20 00:00:00,60.20875061872381,1224736768,1809855725.224609,1089691520.15918,Array3
20231121131239,Storage Pool,StoragePool002,2023-11-21 00:00:00,60.357282776333626,1224736768,1809855725.224609,1092379737.917481,Array3
20231121131110,Storage Pool,StoragePool002,2023-06-22 00:00:00,35.500229901669385,1312833536,1809855725.224609,642502943.343262,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-23 00:00:00,35.42373332600311,1312833536,1809855725.224609,641118465.688965,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-24 00:00:00,35.47332559566463,1312833536,1809855725.224609,642016014.220703,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-25 00:00:00,35.49062091629286,1312833536,1809855725.224609,642329034.571289,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-26 00:00:00,35.493185036235424,1312833536,1809855725.224609,642375441.442871,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-27 00:00:00,35.380225435976335,1312833536,1809855725.224609,640331035.650391,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-28 00:00:00,35.40613324872023,1312833536,1809855725.224609,640799929.682617,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-29 00:00:00,35.43075292766678,1312833536,1809855725.224609,641245510.351563,Array2
20231121131110,Storage Pool,StoragePool002,2023-06-30 00:00:00,35.469095547815186,1312833536,1809855725.224609,641939456.45752,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-01 00:00:00,35.53356244316626,1312833536,1809855725.224609,643106214.253906,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-02 00:00:00,35.55153504045794,1312833536,1809855725.224609,643431492.334961,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-03 00:00:00,35.57282083895042,1312833536,1809855725.224609,643816734.577637,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-04 00:00:00,35.582391307762926,1312833536,1809855725.224609,643989946.255371,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-05 00:00:00,35.42566823687622,1312833536,1809855725.224609,641153484.78418,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-06 00:00:00,35.38283049692505,1312833536,1809855725.224609,640378183.495117,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-07 00:00:00,35.42521780675958,1312833536,1809855725.224609,641145332.648926,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-08 00:00:00,35.45260433470957,1312833536,1809855725.224609,641640989.292969,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-09 00:00:00,35.46272261614746,1312833536,1809855725.224609,641824115.588867,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-10 00:00:00,35.453710449644205,1312833536,1809855725.224609,641661008.377441,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-11 00:00:00,35.473442172258814,1312833536,1809855725.224609,642018124.088867,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-12 00:00:00,35.47495063428413,1312833536,1809855725.224609,642045425.075195,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-13 00:00:00,35.44806554856147,1312833536,1809855725.224609,641558843.812012,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-14 00:00:00,35.46469551493073,1312833536,1809855725.224609,641859822.210449,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-15 00:00:00,35.45250280363765,1312833536,1809855725.224609,641639151.727051,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-16 00:00:00,35.46470055372044,1312833536,1809855725.224609,641859913.405273,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-17 00:00:00,35.46727701472786,1312833536,1809855725.224609,641906543.632324,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-18 00:00:00,35.49141006454513,1312833536,1809855725.224609,642343317.016113,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-19 00:00:00,35.50709593527164,1312833536,1809855725.224609,642627208.645508,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-20 00:00:00,35.51211174788115,1312833536,1809855725.224609,642717987.617188,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-21 00:00:00,35.541774740846925,1312833536,1809855725.224609,643254844.993652,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-22 00:00:00,35.5638885318428,1312833536,1809855725.224609,643655072.706055,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-23 00:00:00,35.57447132976164,1312833536,1809855725.224609,643846606.080078,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-24 00:00:00,35.57267235818698,1312833536,1809855725.224609,643814047.290039,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-25 00:00:00,35.58068924062887,1312833536,1809855725.224609,643959141.295898,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-26 00:00:00,35.59386955284543,1312833536,1809855725.224609,644197685.931152,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-27 00:00:00,35.66634100333292,1312833536,1809855725.224609,645509314.626953,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-28 00:00:00,35.693195469681044,1312833536,1809855725.224609,645995341.723633,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-29 00:00:00,35.73093143780663,1312833536,1809855725.224609,646678308.303223,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-30 00:00:00,35.74305536809709,1312833536,1809855725.224609,646897733.949707,Array2
20231121131110,Storage Pool,StoragePool002,2023-07-31 00:00:00,35.743386683676576,1312833536,1809855725.224609,646903730.283691,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-01 00:00:00,35.75776665085035,1312833536,1809855725.224609,647163986.942871,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-02 00:00:00,35.83043457871343,1312833536,1809855725.224609,648479171.595703,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-03 00:00:00,36.0159855571177,1312833536,1809855725.224609,651837376.601563,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-04 00:00:00,36.25926620134815,1346387968,1809855725.224609,656240405.269531,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-05 00:00:00,36.436287230014415,1346387968,1809855725.224609,659444230.491699,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-06 00:00:00,36.60641833184216,1346387968,1809855725.224609,662523357.978516,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-07 00:00:00,36.76379849649901,1346387968,1809855725.224609,665371711.898926,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-08 00:00:00,36.92974581314809,1346387968,1809855725.224609,668375118.910156,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-09 00:00:00,37.033971912207,1346387968,1809855725.224609,670261460.931152,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-10 00:00:00,37.17946265909945,1346387968,1809855725.224609,672894633.543457,Array2
20231121131110,Array,System,2022-12-22 00:00:00,26.198210058338947,,3619711450.449219,948299609.294434,Array2
20231121131110,Array,System,2022-12-23 00:00:00,26.240831501455485,,3619711450.449219,949842382.55127,Array2
20231121131110,Array,System,2022-12-24 00:00:00,26.33201932670176,,3619711450.449219,953143118.703125,Array2
20231121131110,Array,System,2022-12-25 00:00:00,26.39061178387358,,3619711450.449219,955263996.584473,Array2
20231121131110,Array,System,2022-12-26 00:00:00,26.442868752379216,,3619711450.449219,957155548.057129,Array2
20231121131110,Array,System,2022-12-27 00:00:00,26.51766376759083,,3619711450.449219,959862911.787109,Array2
20231121131110,Array,System,2022-12-28 00:00:00,26.58983793216927,,3619711450.449219,962475408.286621,Array2
20231121131110,Array,System,2022-12-29 00:00:00,26.79464150489955,,3619711450.449219,969888706.659668,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-11 00:00:00,37.28050647395044,1346387968,1809855725.224609,674723380.811523,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-12 00:00:00,37.20334972917612,1346387968,1809855725.224609,673326955.048828,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-13 00:00:00,37.08456159918762,1346387968,1809855725.224609,671177061.277344,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-14 00:00:00,37.083086819923125,1346387968,1809855725.224609,671150369.900391,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-15 00:00:00,37.095041706179714,1346387968,1809855725.224609,671366736.09375,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-16 00:00:00,37.107717084355976,1346387968,1809855725.224609,671596142.151367,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-17 00:00:00,37.15961175959925,1346387968,1809855725.224609,672535360.902344,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-18 00:00:00,37.17984163947625,1346387968,1809855725.224609,672901492.541504,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-19 00:00:00,37.21833975919469,1346387968,1809855725.224609,673598252.965332,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-20 00:00:00,37.22047859813011,1346387968,1809855725.224609,673636962.864258,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-21 00:00:00,37.22252893200169,1346387968,1809855725.224609,673674070.949219,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-22 00:00:00,37.23271045057837,1346387968,1809855725.224609,673858341.746094,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-23 00:00:00,37.25056070421458,1346387968,1809855725.224609,674181405.583496,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-24 00:00:00,37.266887073379415,1346387968,1809855725.224609,674476889.310547,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-25 00:00:00,37.2749949100671,1346387968,1809855725.224609,674623629.457031,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-26 00:00:00,37.276260120254015,1346387968,1809855725.224609,674646527.936035,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-27 00:00:00,37.29236826541923,1346387968,1809855725.224609,674938062.123535,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-28 00:00:00,37.29420797965036,1346387968,1809855725.224609,674971358.296875,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-29 00:00:00,37.30507204891022,1346387968,1809855725.224609,675167982.276367,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-30 00:00:00,37.3327826297698,1346387968,1809855725.224609,675669503.810547,Array2
20231121131110,Storage Pool,StoragePool002,2023-08-31 00:00:00,37.4166193625577,1346387968,1809855725.224609,677186827.71875,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-01 00:00:00,37.26655980314133,1346387968,1809855725.224609,674470966.191406,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-02 00:00:00,37.17479196971356,1346387968,1809855725.224609,672810100.804199,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-03 00:00:00,37.201662678400055,1346387968,1809855725.224609,673296421.86377,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-04 00:00:00,37.186760436477954,1346387968,1809855725.224609,673026712.785156,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-05 00:00:00,37.24619707446601,1346387968,1809855725.224609,674102430.180664,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-06 00:00:00,37.25835007979829,1346387968,1809855725.224609,674322382.043457,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-07 00:00:00,37.26211890150056,1346387968,1809855725.224609,674390592.278809,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-08 00:00:00,37.28906401002817,1346387968,1809855725.224609,674878259.868164,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-09 00:00:00,37.304294978866295,1346387968,1809855725.224609,675153918.429688,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-10 00:00:00,37.47592066193506,1363165184,1809855725.224609,678260095.680664,Array2
20231121131110,Storage Pool,StoragePool002,2023-09-11 00:00:00,37.457580044572445,1363165184,1809855725.224609,677928156.967285,Array2
